Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
ECK2767	CDS	-1	2895986	2897440	no	ygcU	putative FAD containing dehydrogenase	482	COG0277	C	Energy production and conversion	METABOLISM
ECK2768	CDS	-1	2897510	2898295	no	ygcW	putative deoxygluconate dehydrogenase	258	COG1028	I	Lipid transport and metabolism	METABOLISM
ECK2768	CDS	-1	2897510	2898295	no	ygcW	putative deoxygluconate dehydrogenase	258	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK2768	CDS	-1	2897510	2898295	no	ygcW	putative deoxygluconate dehydrogenase	258	COG1028	R	General function prediction only	POORLY CHARACTERIZED
ECK2769	CDS	+2	2898614	2899891	no	yqcE	putative transporter	425	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK2769	CDS	+2	2898614	2899891	no	yqcE	putative transporter	425	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK2769	CDS	+2	2898614	2899891	no	yqcE	putative transporter	425	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK2769	CDS	+2	2898614	2899891	no	yqcE	putative transporter	425	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK2770	CDS	+1	2899918	2901396	no	ygcE	putative kinase	477	COG1070	G	Carbohydrate transport and metabolism	METABOLISM
ECK2771	CDS	-1	2902769	2903440	no	ygcF	conserved hypothetical protein	222	COG0602	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK2772	CDS	+3	2903733	2904605	no	ygcG	hypothetical protein	290	COG1512	R	General function prediction only	POORLY CHARACTERIZED
ECK2773	CDS	-1	2904665	2905963	no	eno	enolase	432	COG0148	G	Carbohydrate transport and metabolism	METABOLISM
ECK2774	CDS	-1	2906051	2907688	no	pyrG	CTP synthetase	545	COG0504	F	Nucleotide transport and metabolism	METABOLISM
ECK2775	CDS	-2	2907916	2908707	no	mazG	nucleoside triphosphate pyrophosphohydrolase	263	COG1694	R	General function prediction only	POORLY CHARACTERIZED
ECK2776	CDS	-1	2908778	2909113	no	chpA	toxin of the ChpA-ChpR toxin-antitoxin system, endoribonuclease	111	COG2337	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK2777	CDS	-2	2909113	2909361	no	chpR	antitoxin of the ChpA-ChpR toxin-antitoxin system	79	COG2336	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK2778	CDS	-3	2909439	2911673	no	relA	(p)ppGpp synthetase I/GTP pyrophosphokinase	744	COG0317	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2778	CDS	-3	2909439	2911673	no	relA	(p)ppGpp synthetase I/GTP pyrophosphokinase	744	COG0317	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK2779	CDS	-1	2911721	2913022	no	rumA	23S rRNA (uracil-5)-methyltransferase	433	COG2265	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK2780	CDS	+1	2913079	2915835	no	barA	hybrid sensory histidine kinase, in two-component regulatory system with UvrY	556	COG0784,COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK2781	CDS	-2	2916067	2917407	no	gudD	(D)-glucarate dehydratase 1	439	COG4948	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2781	CDS	-2	2916067	2917407	no	gudD	(D)-glucarate dehydratase 1	439	COG4948	R	General function prediction only	POORLY CHARACTERIZED
ECK2782	CDS	-3	2917428	2918768	no	gudX	glucarate dehydratase	445	COG4948	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2782	CDS	-3	2917428	2918768	no	gudX	glucarate dehydratase	445	COG4948	R	General function prediction only	POORLY CHARACTERIZED
ECK2783	CDS	-2	2918770	2920122	no	gudP	putative D-glucarate transporter	450	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK2783	CDS	-2	2918770	2920122	no	gudP	putative D-glucarate transporter	450	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK2783	CDS	-2	2918770	2920122	no	gudP	putative D-glucarate transporter	450	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK2783	CDS	-2	2918770	2920122	no	gudP	putative D-glucarate transporter	450	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK2784	CDS	-3	2920557	2921006	no	yqcA	putative flavoprotein	147	COG0716	C	Energy production and conversion	METABOLISM
ECK2785	CDS	-1	2921024	2921806	no	truC	tRNA pseudouridine synthase	260	COG0564	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK2786	CDS	-2	2921806	2922135	no	yqcC	conserved hypothetical protein	92	COG3098	S	Function unknown	POORLY CHARACTERIZED
ECK2789	CDS	+2	2923370	2924218	no	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase	143	COG0780	R	General function prediction only	POORLY CHARACTERIZED
ECK2789	CDS	+2	2923370	2924218	no	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase	130	COG2904	S	Function unknown	POORLY CHARACTERIZED
ECK2790	CDS	+2	2924330	2925694	no	ygdH	conserved hypothetical protein	453	COG1611	R	General function prediction only	POORLY CHARACTERIZED
ECK2791	CDS	+3	2926251	2927540	no	sdaC	putative serine transporter	412	COG0814	E	Amino acid transport and metabolism	METABOLISM
ECK2792	CDS	+3	2927598	2928965	no	sdaB	L-serine deaminase II	455	COG1760	E	Amino acid transport and metabolism	METABOLISM
ECK2793	CDS	+3	2928987	2929832	no	exo	exonuclease IX (5'-3' exonuclease)	261	COG0258	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK2794	CDS	-3	2929887	2931038	no	fucO	L-1,2-propanediol oxidoreductase	383	COG1454	C	Energy production and conversion	METABOLISM
ECK2795	CDS	-3	2931063	2931710	no	fucA	L-fuculose-1-phosphate aldolase	215	COG0235	G	Carbohydrate transport and metabolism	METABOLISM
ECK2796	CDS	+3	2932257	2933573	no	fucP	L-fucose transporter	415	COG0738	G	Carbohydrate transport and metabolism	METABOLISM
ECK2797	CDS	+2	2933606	2935381	no	fucI	L-fucose isomerase	584	COG2407	G	Carbohydrate transport and metabolism	METABOLISM
ECK2798	CDS	+2	2935460	2936908	no	fucK	L-fuculokinase	470	COG1070	G	Carbohydrate transport and metabolism	METABOLISM
ECK2799	CDS	+3	2936910	2937332	no	fucU	L-fucose mutarotase	140	COG4154	G	Carbohydrate transport and metabolism	METABOLISM
ECK2800	CDS	+3	2937390	2938121	no	fucR	DNA-binding transcriptional activator	243	COG1349	G	Carbohydrate transport and metabolism	METABOLISM
ECK2800	CDS	+3	2937390	2938121	no	fucR	DNA-binding transcriptional activator	243	COG1349	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2801	CDS	-2	2938165	2939265	no	ygdE	putative methyltransferase	352	COG2933	R	General function prediction only	POORLY CHARACTERIZED
ECK2802	CDS	-1	2939258	2939653	no	ygdD	conserved hypothetical protein; putative inner membrane protein	124	COG2363	S	Function unknown	POORLY CHARACTERIZED
ECK2803	CDS	-1	2939672	2940589	no	gcvA	DNA-binding transcriptional dual regulator	305	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2806	CDS	+3	2941359	2942564	no	csdA	cysteine sulfinate desulfinase	400	COG0520	E	Amino acid transport and metabolism	METABOLISM
ECK2807	CDS	+2	2942564	2943007	no	ygdK	putative Fe-S metabolism protein (sufE-like)	135	COG2166	R	General function prediction only	POORLY CHARACTERIZED
ECK2808	CDS	-2	2943058	2943864	no	ygdL	conserved hypothetical protein	263	COG1179	H	Coenzyme transport and metabolism	METABOLISM
ECK2809	CDS	-1	2944103	2945200	no	mltA	membrane-bound lytic murein transglycosylase A	357	COG2821	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2813	CDS	-2	2945779	2947032	no	amiC	N-acetylmuramoyl-L-alanine amidase	410	COG0860	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2814	CDS	+1	2947264	2948595	no	argA	fused acetylglutamate kinase homolog (inactive) ; amino acid N-acetyltransferase	290	COG1246,COG0548	E	Amino acid transport and metabolism	METABOLISM
ECK2815	CDS	-1	2948657	2950483	no	recD	exonuclease V (RecBCD complex), alpha chain	602	COG0507	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK2816	CDS	-2	2950483	2954025	no	recB	exonuclease V (RecBCD complex), beta subunit	1180	COG1074	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK2817	CDS	-1	2954018	2956906	no	ptr	protease III	932	COG1025	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK2818	CDS	-3	2957082	2960450	no	recC	exonuclease V (RecBCD complex), gamma chain	1122	COG1330	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK2821	CDS	-2	2961175	2961738	no	ppdB	prepilin peptidase-dependent protein B	43	COG4795	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK2822	CDS	-3	2961729	2962199	no	ppdA	prepilin peptidase-dependent protein A	74	COG2165	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK2822	CDS	-3	2961729	2962199	no	ppdA	prepilin peptidase-dependent protein A	74	COG2165	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK2823	CDS	-3	2962383	2963177	no	thyA	thymidylate synthetase	264	COG0207	F	Nucleotide transport and metabolism	METABOLISM
ECK2824	CDS	-3	2963184	2964059	no	lgt	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase	291	COG0682	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2825	CDS	-3	2964210	2966456	no	ptsP	fused PTS enzyme: PEP-protein phosphotransferase (enzyme I) ; GAF domain containing protein	748	COG3605	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK2826	CDS	-3	2966469	2966999	no	nudH	nucleotide hydrolase	176	COG0494	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK2826	CDS	-3	2966469	2966999	no	nudH	nucleotide hydrolase	176	COG0494	R	General function prediction only	POORLY CHARACTERIZED
ECK2827	CDS	+3	2967684	2968373	no	mutH	methyl-directed mismatch repair protein	219	COG3066	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK2828	CDS	+2	2968442	2969155	no	ygdQ	conserved hypothetical protein; putative inner membrane protein	237	COG0861	P	Inorganic ion transport and metabolism	METABOLISM
ECK2830	CDS	+3	2969619	2970659	no	tas	putative oxidoreductase, NADP(H)-dependent aldo-keto reductase	346	COG0667	C	Energy production and conversion	METABOLISM
ECK2831	CDS	-2	2970691	2971884	no	ygeD	conserved hypothetical protein; putative inner membrane protein	396	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK2831	CDS	-2	2970691	2971884	no	ygeD	conserved hypothetical protein; putative inner membrane protein	396	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK2831	CDS	-2	2970691	2971884	no	ygeD	conserved hypothetical protein; putative inner membrane protein	396	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK2831	CDS	-2	2970691	2971884	no	ygeD	conserved hypothetical protein; putative inner membrane protein	396	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK2832	CDS	-1	2971877	2974036	no	aas	fused 2-acylglycerophospho-ethanolamine acyl transferase ; acyl-acyl carrier protein synthetase	519	COG0318,COG0204	I	Lipid transport and metabolism	METABOLISM
ECK2832	CDS	-1	2971877	2974036	no	aas	fused 2-acylglycerophospho-ethanolamine acyl transferase ; acyl-acyl carrier protein synthetase	519	COG0318	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK2835	CDS	+1	2974621	2975652	no	galR	DNA-binding transcriptional repressor	343	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2836	CDS	-2	2975659	2976921	no	lysA	diaminopimelate decarboxylase, PLP-binding	420	COG0019	E	Amino acid transport and metabolism	METABOLISM
ECK2837	CDS	+2	2977043	2977978	no	lysR	DNA-binding transcriptional dual regulator	311	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2838	CDS	-3	2977965	2978657	no	ygeA	putative racemase	230	COG1794	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2839	CDS	-1	2978786	2980204	no	araE	arabinose transporter	472	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK2839	CDS	-1	2978786	2980204	no	araE	arabinose transporter	472	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK2839	CDS	-1	2978786	2980204	no	araE	arabinose transporter	472	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK2839	CDS	-1	2978786	2980204	no	araE	arabinose transporter	472	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK2840	CDS	-2	2980519	2981280	no	kduD	2-deoxy-D-gluconate 3-dehydrogenase	253	COG1028	I	Lipid transport and metabolism	METABOLISM
ECK2840	CDS	-2	2980519	2981280	no	kduD	2-deoxy-D-gluconate 3-dehydrogenase	253	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK2840	CDS	-2	2980519	2981280	no	kduD	2-deoxy-D-gluconate 3-dehydrogenase	253	COG1028	R	General function prediction only	POORLY CHARACTERIZED
ECK2841	CDS	-3	2981310	2982146	no	kduI	5-keto 4-deoxyuronate isomerase	278	COG3717	G	Carbohydrate transport and metabolism	METABOLISM
ECK2842	CDS	-2	2982433	2983614	no	yqeF	Acetyl-CoA acetyltransferase	393	COG0183	I	Lipid transport and metabolism	METABOLISM
ECK2843	CDS	+3	2983869	2985098	no	yqeG	putative transporter	405	COG0814	E	Amino acid transport and metabolism	METABOLISM
ECK2844	CDS	+3	2985558	2986190	no	yqeH	conserved hypothetical protein; putative bipartite regulator domain	46	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2844	CDS	+3	2985558	2986190	no	yqeH	conserved hypothetical protein; putative bipartite regulator domain	46	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK2845	CDS	+3	2986524	2987333	no	yqeI	putative transcriptional regulator	88	COG3710	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2849	CDS	+3	2989290	2989781	no	ygeG	putative chaperone	145	COG0457	R	General function prediction only	POORLY CHARACTERIZED
ECK2850	CDS	+1	2990116	2991492	no	ygeH	putative transcriptional regulator	186	COG0457	R	General function prediction only	POORLY CHARACTERIZED
ECK2850	CDS	+1	2990116	2991492	no	ygeH	putative transcriptional regulator	87	COG3710	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2852	CDS	+1	2992063	2992437	partial	pbl	putative peptidoglycan-binding enzyme (partial)	109	COG0741	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2853	CDS	-3	2992482	2992925	pseudo	ygeK	putative DNA-binding transcriptional regulator, N-terminal fragment (pseudogene)	146	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2853	CDS	-3	2992482	2992925	pseudo	ygeK	putative DNA-binding transcriptional regulator, N-terminal fragment (pseudogene)	146	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK0358-4	CDS	-2	2994394	2995299	no	insD	IS2 insertion element transposase InsAB'	296	COG2801	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0357-4	CDS	-3	2995257	2995667	no	insC	IS2 insertion element repressor InsA	123	COG2963	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK2861	CDS	-1	2997158	2997913	no	ygeR	Tetratricopeptide repeat transcriptional regulator	241	COG0739	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK2862	CDS	+2	2998367	3000625	no	xdhA	xanthine dehydrogenase, molybdenum binding subunit	751	COG1529	C	Energy production and conversion	METABOLISM
ECK2863	CDS	+3	3000636	3001514	no	xdhB	xanthine dehydrogenase, FAD-binding subunit	289	COG1319	C	Energy production and conversion	METABOLISM
ECK2864	CDS	+2	3001511	3001990	no	xdhC	xanthine dehydrogenase, Fe-S binding subunit	156	COG2080	C	Energy production and conversion	METABOLISM
ECK2865	CDS	-1	3002030	3003808	no	ygeV	putative DNA-binding transcriptional regulator	441	COG3829	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK2865	CDS	-1	3002030	3003808	no	ygeV	putative DNA-binding transcriptional regulator	441	COG3829	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK2866	CDS	+3	3004284	3005474	no	ygeW	conserved hypothetical protein	379	COG0078	E	Amino acid transport and metabolism	METABOLISM
ECK2867	CDS	+3	3005532	3006728	no	ygeX	2,3-diaminopropionate ammonia-lyase	366	COG1171	E	Amino acid transport and metabolism	METABOLISM
ECK2868	CDS	+3	3006786	3007997	no	ygeY	putative peptidase	403	COG0624	E	Amino acid transport and metabolism	METABOLISM
ECK2869	CDS	+1	3008050	3009435	no	hyuA	D-stereospecific phenylhydantoinase	461	COG0044	F	Nucleotide transport and metabolism	METABOLISM
ECK2870	CDS	+3	3009483	3010415	no	yqeA	amino acid (carbamate) kinase	310	COG0549	E	Amino acid transport and metabolism	METABOLISM
ECK2871	CDS	-2	3010636	3012261	no	yqeB	conserved hypothetical protein; putative NAD(P)-binding Rossman fold	265	COG1975	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK2872	CDS	-3	3012309	3013079	no	yqeC	conserved hypothetical protein	42	COG0552	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK2873	CDS	+3	3013182	3013760	no	ygfJ	conserved hypothetical protein	191	COG2068	R	General function prediction only	POORLY CHARACTERIZED
ECK2874	CDS	+3	3014082	3017180	no	ygfK	putative oxidoreductase, Fe-S subunit	436	COG0493	E	Amino acid transport and metabolism	METABOLISM
ECK2874	CDS	+3	3014082	3017180	no	ygfK	putative oxidoreductase, Fe-S subunit	436	COG0493	R	General function prediction only	POORLY CHARACTERIZED
ECK2874	CDS	+3	3014082	3017180	no	ygfK	putative oxidoreductase, Fe-S subunit	59	COG1145	C	Energy production and conversion	METABOLISM
ECK2875	CDS	+2	3017183	3018511	no	ssnA	putative chlorohydrolase/aminohydrolase	442	COG0402	F	Nucleotide transport and metabolism	METABOLISM
ECK2875	CDS	+2	3017183	3018511	no	ssnA	putative chlorohydrolase/aminohydrolase	442	COG0402	R	General function prediction only	POORLY CHARACTERIZED
ECK2876	CDS	+1	3018562	3019341	no	ygfM	putative oxidoreductase	249	COG1319	C	Energy production and conversion	METABOLISM
ECK2877	CDS	+3	3019338	3022208	no	xdhD	fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit ; Fe-S binding subunit	796	COG1529,COG2080	C	Energy production and conversion	METABOLISM
ECK2878	CDS	+2	3022373	3023773	no	ygfO	putative transporter	458	COG2233	F	Nucleotide transport and metabolism	METABOLISM
ECK2879	CDS	+1	3023788	3025107	no	guaD	guanine deaminase	432	COG0402	F	Nucleotide transport and metabolism	METABOLISM
ECK2879	CDS	+1	3023788	3025107	no	guaD	guanine deaminase	432	COG0402	R	General function prediction only	POORLY CHARACTERIZED
ECK2880	CDS	+3	3025143	3026510	no	ygfQ	putative transporter	448	COG2252	R	General function prediction only	POORLY CHARACTERIZED
