Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
EFER_2948	CDS	+2	3013817	3015004	no	metC	cystathionine beta-lyase, PLP-dependent	395	COG0626	E	Amino acid transport and metabolism	METABOLISM
EFER_2949	CDS	+3	3015144	3015803	no	yghB	conserved hypothetical protein; putative membrane protein	208	COG0586	S	Function unknown	POORLY CHARACTERIZED
EFER_2950	CDS	-2	3015841	3016761	no	yqhC	putative DNA-binding transcriptional regulator	286	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_2951	CDS	+1	3016933	3018096	no	yqhD	alcohol dehydrogenase, NAD(P)-dependent	387	COG1979	C	Energy production and conversion	METABOLISM
EFER_2952	CDS	+2	3018200	3019027	no	dkgA	2,5-diketo-D-gluconate reductase A	275	COG0656	R	General function prediction only	POORLY CHARACTERIZED
EFER_2953	CDS	+2	3019211	3020665	no		Putative sodium:sulfate symporter	477	COG0471	P	Inorganic ion transport and metabolism	METABOLISM
EFER_2954	CDS	+1	3020782	3021042	no	yqhH	conserved hypothetical protein; putative outer membrane lipoprotein	61	COG4238	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_2955	CDS	-3	3021093	3023312	no		conserved hypothetical protein	724	COG1032	C	Energy production and conversion	METABOLISM
EFER_2956	CDS	+3	3023526	3024314	no		putative regulator	242	COG2186	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_2957	CDS	+3	3024639	3026111	no		putative Fructuronate reductase	483	COG0246	G	Carbohydrate transport and metabolism	METABOLISM
EFER_2958	CDS	+2	3026108	3027124	no		putative L-threonine 3-dehydrogenase	338	COG1063	E	Amino acid transport and metabolism	METABOLISM
EFER_2958	CDS	+2	3026108	3027124	no		putative L-threonine 3-dehydrogenase	338	COG1063	R	General function prediction only	POORLY CHARACTERIZED
EFER_2959	CDS	+3	3027135	3028145	no		Ureidoglycolate dehydrogenase	335	COG2055	C	Energy production and conversion	METABOLISM
EFER_2960	CDS	+3	3028218	3029201	no		putative c4-dicarboxylate transport system binding protein; putative secreted protein	327	COG1638	G	Carbohydrate transport and metabolism	METABOLISM
EFER_2961	CDS	+2	3029243	3029725	no		putative membrane protein; putative TRAP-type C4-dicarboxylate transport system, small permease component	160	COG3090	G	Carbohydrate transport and metabolism	METABOLISM
EFER_2962	CDS	+3	3029694	3031040	no	ygiK	c4-dicarboxylate permease	431	COG1593	G	Carbohydrate transport and metabolism	METABOLISM
EFER_2963	CDS	-3	3031254	3032666	no	sufI	repressor protein for FtsI	469	COG2132	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
EFER_2964	CDS	-1	3032735	3033472	no	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	245	COG0204	I	Lipid transport and metabolism	METABOLISM
EFER_2965	CDS	-2	3033724	3035982	no	parC	DNA topoisomerase IV, subunit A	752	COG0188	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_2966	CDS	-3	3036102	3036554	no	ygiW	conserved hypothetical protein	117	COG3111	S	Function unknown	POORLY CHARACTERIZED
EFER_2967	CDS	+3	3036645	3037304	no	qseB	DNA-binding response regulator in two-component regulatory system with QseC	219	COG0745	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_2967	CDS	+3	3036645	3037304	no	qseB	DNA-binding response regulator in two-component regulatory system with QseC	219	COG0745	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_2968	CDS	+2	3037301	3038656	no	qseC	Sensor protein qseC sensory histidine kinase in two-component regulatory system with QseB, regulates flagella and motility by quorum sensing	451	COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_2969	CDS	+2	3038759	3039340	no	mdaB	NADPH quinone reductase	193	COG2249	R	General function prediction only	POORLY CHARACTERIZED
EFER_2970	CDS	+2	3039371	3039685	no	ygiN	quinol monooxygenase	100	COG1359	S	Function unknown	POORLY CHARACTERIZED
EFER_2971	CDS	-2	3039733	3041625	no	parE	DNA topoisomerase IV, subunit B	630	COG0187	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_2972	CDS	-1	3041654	3042235	no	yqiA	putative esterase	188	COG3150	R	General function prediction only	POORLY CHARACTERIZED
EFER_2973	CDS	-2	3042235	3043062	no	cpdA	cyclic 3',5'-adenosine monophosphate phosphodiesterase	266	COG1409	R	General function prediction only	POORLY CHARACTERIZED
EFER_2974	CDS	-2	3043087	3043509	no	yqiB	putative dehydrogenase	139	COG3151	S	Function unknown	POORLY CHARACTERIZED
EFER_2975	CDS	-3	3043509	3044138	no	nudF	ADP-ribose pyrophosphatase	209	COG0494	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_2975	CDS	-3	3043509	3044138	no	nudF	ADP-ribose pyrophosphatase	209	COG0494	R	General function prediction only	POORLY CHARACTERIZED
EFER_2976	CDS	+1	3044338	3045819	no	tolC	transport channel	464	COG1538	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_2976	CDS	+1	3044338	3045819	no	tolC	transport channel	464	COG1538	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_2979	CDS	+3	3046641	3047801	no	ygiC	putative enzyme	386	COG0754	E	Amino acid transport and metabolism	METABOLISM
EFER_2981	CDS	+3	3050136	3050804	no	dsbA	disulfide isomerase dsbA	217	COG0526	C	Energy production and conversion	METABOLISM
EFER_2981	CDS	+3	3050136	3050804	no	dsbA	disulfide isomerase dsbA	217	COG0526	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_2982	CDS	+2	3050819	3051490	no		putative protein-disulfide oxidoreductase	163	COG1495	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_2983	CDS	-2	3051538	3052416	no	zupT	putative dioxygenase	257	COG3384	S	Function unknown	POORLY CHARACTERIZED
EFER_2984	CDS	+1	3052468	3053241	no	ygiE	zinc transporter	256	COG0428	P	Inorganic ion transport and metabolism	METABOLISM
EFER_2986	CDS	+3	3054045	3054608	no	ygiL	conserved hypothetical protein; Hypothetical fimbrial-like protein ygiL precursor	176	COG3539	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_2986	CDS	+3	3054045	3054608	no	ygiL	conserved hypothetical protein; Hypothetical fimbrial-like protein ygiL precursor	176	COG3539	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_2987	CDS	+2	3054695	3057217	no	yqiH	conserved hypothetical protein; Hypothetical outer membrane usher protein yqiG precursor	785	COG3188	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_2987	CDS	+2	3054695	3057217	no	yqiH	conserved hypothetical protein; Hypothetical outer membrane usher protein yqiG precursor	785	COG3188	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_2988	CDS	+2	3057224	3057973	no		Hypothetical fimbrial chaperone yqiH precursor	223	COG3121	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_2988	CDS	+2	3057224	3057973	no		Hypothetical fimbrial chaperone yqiH precursor	223	COG3121	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_2990	CDS	-3	3059067	3059720	no	ribB	3,4-dihydroxy-2-butanone-4-phosphate synthase	217	COG0108	H	Coenzyme transport and metabolism	METABOLISM
EFER_2991	CDS	+3	3060036	3060392	no	yqiC	conserved hypothetical protein	82	COG2960	S	Function unknown	POORLY CHARACTERIZED
EFER_2994	CDS	+2	3061679	3063340	no	yqiK	conserved hypothetical protein	508	COG2268	S	Function unknown	POORLY CHARACTERIZED
EFER_2994	CDS	+2	3061679	3063340	no	yqiK	conserved hypothetical protein	41	COG0840	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_2994	CDS	+2	3061679	3063340	no	yqiK	conserved hypothetical protein	41	COG0840	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_2996	CDS	-2	3064510	3065943	no	rfaE	fused heptose 7-phosphate kinase ; heptose 1-phosphate adenyltransferase	475	COG2870	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_2997	CDS	-3	3065991	3068831	no	glnE	fused deadenylyltransferase ; adenylyltransferase for glutamine synthetase	926	COG1391	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_2997	CDS	-3	3065991	3068831	no	glnE	fused deadenylyltransferase ; adenylyltransferase for glutamine synthetase	926	COG1391	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_2998	CDS	-2	3068854	3070155	no	ygiF	putative thiamine triphosphate hydrolase	387	COG3025	S	Function unknown	POORLY CHARACTERIZED
EFER_3000	CDS	+2	3070397	3071017	no	htrG	putative signal transduction protein (SH3 domain)	202	COG3103	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3001	CDS	+2	3071081	3072319	no	cca	fused tRNA nucleotidyl transferase ; 2'3'-cyclic phosphodiesterase and 2'nucleotidase and phosphatase	410	COG0617	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3002	CDS	-2	3072400	3073221	no	bacA	undecaprenyl pyrophosphate phosphatase	271	COG1968	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3003	CDS	-2	3073312	3073680	no	folB	bifunctioal dihydroneopterin aldolase ; dihydroneopterin triphosphate 2'-epimerase	122	COG1539	H	Coenzyme transport and metabolism	METABOLISM
EFER_3004	CDS	+1	3073786	3074403	no	plsY	1-acyl glycerol-3-phosphate synthetase component	205	COG0344	S	Function unknown	POORLY CHARACTERIZED
EFER_3005	CDS	-2	3074449	3075462	no	gcp	O-sialoglycoprotein endopeptidase	337	COG0533	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3006	CDS	+1	3075700	3075915	no	rpsU	30S ribosomal subunit protein S21	71	COG0828	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3007	CDS	+1	3076027	3077772	no	dnaG	DNA primase	576	COG0358	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3008	CDS	+3	3077967	3079808	no	rpoD	RNA polymerase, sigma 70 (sigma D) factor	613	COG0568	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3009	CDS	+2	3079868	3080431	no		conserved hypothetical protein	148	COG3236	S	Function unknown	POORLY CHARACTERIZED
EFER_3010	CDS	-2	3080488	3080994	no	ygjF	G/U mismatch-specific DNA glycosylase	113	COG3663	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3011	CDS	-1	3081311	3083278	no		putative Selenocysteine-specific elongation factor (SelB translation factor)	359	COG3276	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3016	CDS	-1	3086285	3087547	no		Glycine/sarcosine/betaine reductase complex component C alpha subunit	146	COG0416	I	Lipid transport and metabolism	METABOLISM
EFER_3017	CDS	-3	3087405	3088964	no		Glycine/sarcosine/betaine reductase complex component C beta subunit	180	COG0332	I	Lipid transport and metabolism	METABOLISM
EFER_3020	CDS	-2	3089485	3089808	no		Putative thioredoxin (TRX)	107	COG0526	C	Energy production and conversion	METABOLISM
EFER_3020	CDS	-2	3089485	3089808	no		Putative thioredoxin (TRX)	107	COG0526	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3021	CDS	-3	3089805	3091100	no		Putative Thioredoxin-disulfide reductase	328	COG0526,COG0492	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3021	CDS	-3	3089805	3091100	no		Putative Thioredoxin-disulfide reductase	48	COG0526,COG1249	C	Energy production and conversion	METABOLISM
EFER_3022	CDS	-2	3091927	3092706	no		conserved hypothetical protein, putative Siderophore-interacting protein	242	COG2375	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3023	CDS	+3	3092961	3093587	no	yqjI	putative transcriptional regulator	164	COG1695	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3024	CDS	-1	3093662	3095182	no	aer	fused signal transducer for aerotaxis sensory component ; methyl accepting chemotaxis component	374	COG0840	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_3024	CDS	-1	3093662	3095182	no	aer	fused signal transducer for aerotaxis sensory component ; methyl accepting chemotaxis component	374	COG0840,COG2202	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3025	CDS	+1	3095512	3096918	no	ygjG	putrescine:2-oxoglutaric acid aminotransferase, PLP-dependent	448	COG4992	E	Amino acid transport and metabolism	METABOLISM
EFER_3026	CDS	+3	3097083	3098267	no		conserved hypothetical protein; putative membrane protein	394	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_3026	CDS	+3	3097083	3098267	no		conserved hypothetical protein; putative membrane protein	394	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3026	CDS	+3	3097083	3098267	no		conserved hypothetical protein; putative membrane protein	394	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3026	CDS	+3	3097083	3098267	no		conserved hypothetical protein; putative membrane protein	394	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_3027	CDS	-1	3098261	3099301	no		hypothetical protein	172	COG3501	S	Function unknown	POORLY CHARACTERIZED
EFER_3028	CDS	-2	3099562	3100335	no	uxuR	DNA-binding transcriptional repressor	241	COG2186	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3029	CDS	-1	3100580	3102046	no	uxuB	D-mannonate oxidoreductase, NAD-binding	484	COG0246	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3030	CDS	-2	3102127	3103311	no	uxuA	mannonate hydrolase	394	COG1312	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3031	CDS	+2	3103820	3104386	no	slp	Outer membrane protein slp precursor, Outer membrane lipoprotein, C starvation and stationary phase inducible	163	COG3065	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3032	CDS	+3	3104745	3105308	no	dctR	Putative HTH-type transcriptional regulator dctR, Probable repressor of dctA dicarboxylate transporter gene	72	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3032	CDS	+3	3104745	3105308	no	dctR	Putative HTH-type transcriptional regulator dctR, Probable repressor of dctA dicarboxylate transporter gene	72	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3033	CDS	-2	3105382	3106041	no	yhiD	conserved hypothetical protein	212	COG1285	S	Function unknown	POORLY CHARACTERIZED
EFER_3036	CDS	+2	3107165	3107734	no	hdeD	Putative membrane transporter, H-NS repressed HdeD protein	173	COG3247	S	Function unknown	POORLY CHARACTERIZED
EFER_3037	CDS	+1	3108502	3109029	no	gadE	Transcriptional regulator gadE	57	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3037	CDS	+1	3108502	3109029	no	gadE	Transcriptional regulator gadE	57	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3038	CDS	+3	3109149	3110438	no	mdtE	MdtEF-TolC multidrug resistance efflux transporter, membrane fusion protein (MFP) component, lipoprotein anchor; overexpression resistance to erythromycin, deoxycholate, octane and rhodamine; no mutant phenotype	390	COG0845	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3039	CDS	+1	3110464	3113577	no	mdtF	multidrug transporter, RpoS-dependent	1037	COG0841	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3041	CDS	-2	3113803	3114540	no	gadW	gadW HTH-type(AraC-type) transcriptional positive regulator of gadA and gadBC, in absence of gadX; repressor of gadX	209	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3042	CDS	+2	3115205	3116074	no		HTH-type transcriptional regulator gadX for glutamic acid decarboylase and transporter (gadA, gad BC) (AraC/XylS family) (modular protein)	240	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3044	CDS	+1	3117514	3117807	no		hypothetical protein; putative exported protein	86	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_3044	CDS	+1	3117514	3117807	no		hypothetical protein; putative exported protein	86	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3044	CDS	+1	3117514	3117807	no		hypothetical protein; putative exported protein	86	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3044	CDS	+1	3117514	3117807	no		hypothetical protein; putative exported protein	86	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_3048	CDS	-2	3119515	3120900	no		conserved hypothetical protein	420	COG3681	S	Function unknown	POORLY CHARACTERIZED
EFER_3049	CDS	-1	3121115	3122446	no	tdcC	L-threonine/L-serine transporter	427	COG0814	E	Amino acid transport and metabolism	METABOLISM
EFER_3050	CDS	-1	3122468	3123457	no	tdcB	catabolic threonine dehydratase, PLP-dependent	325	COG1171	E	Amino acid transport and metabolism	METABOLISM
EFER_3051	CDS	+2	3124175	3125326	no	yjiM	putative 2-hydroxyglutaryl-CoA dehydratase (hgdB-like)	357	COG1775	E	Amino acid transport and metabolism	METABOLISM
EFER_3052	CDS	+2	3125330	3126103	no	hgdC	ATPase, activator of (R)-hydroxyglutaryl-CoA dehydratase	253	COG1924	I	Lipid transport and metabolism	METABOLISM
EFER_3054	CDS	+1	3126502	3128520	no	fadH	2,4-dienoyl-CoA reductase, NADH and FMN-linked	354	COG1902	C	Energy production and conversion	METABOLISM
EFER_3054	CDS	+1	3126502	3128520	no	fadH	2,4-dienoyl-CoA reductase, NADH and FMN-linked	318	COG0446	R	General function prediction only	POORLY CHARACTERIZED
EFER_3055	CDS	-1	3128702	3130513	no		Methyl-accepting chemotaxis protein I (MCP-I) (Serine chemoreceptor protein)	556	COG0840	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_3055	CDS	-1	3128702	3130513	no		Methyl-accepting chemotaxis protein I (MCP-I) (Serine chemoreceptor protein)	556	COG0840	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3056	CDS	+2	3130505	3131410	no		Transcriptional regulator	290	COG1737	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3057	CDS	-1	3131420	3132889	no		putative Na+/proline symporter	485	COG0591	E	Amino acid transport and metabolism	METABOLISM
EFER_3057	CDS	-1	3131420	3132889	no		putative Na+/proline symporter	485	COG0591	R	General function prediction only	POORLY CHARACTERIZED
EFER_3058	CDS	-1	3132992	3133387	no		conserved hypothetical protein, similar to Putative translation initiationinhibitor, yjgF family	129	COG0251	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
